pc_number,date,hour_range,actual_hours,actual_labor,sales_value,check_count
363271,2025-07-29,17:00-17:59,5.9988,69.08,77.38,13.0
363271,2025-07-29,18:00-18:59,5.9988,69.08,84.0,12.0
363271,2025-07-29,19:00-19:59,5.0328,56.53,82.89,7.0
363271,2025-07-29,20:00-20:59,4.9996,56.1,10.57,3.0
363271,2025-07-29,21:00-21:59,3.2661,37.03,,
363271,2025-07-29,22:00-22:59,2.9996,34.1,,
364322,2025-07-29,02:00-02:59,0.1664,2.25,,
364322,2025-07-29,03:00-03:59,1.9996,27.0,,
364322,2025-07-29,04:00-04:59,1.9996,27.0,,
364322,2025-07-29,05:00-05:59,2.5528,135.98,169.82,26.0
364322,2025-07-29,06:00-06:59,3.9828,45.82,442.78,52.0
364322,2025-07-29,07:00-07:59,4.9989,58.07,777.88,84.0
364322,2025-07-29,08:00-08:59,6.032,71.42,671.57,77.0
364322,2025-07-29,09:00-09:59,7.9472,94.4,605.61,63.0
364322,2025-07-29,10:00-10:59,7.3642,87.2,440.61,54.0
364322,2025-07-29,11:00-11:59,6.0151,69.24,361.31,39.0
364322,2025-07-29,12:00-12:59,5.8651,67.34,151.78,23.0
364322,2025-07-29,13:00-13:59,3.5326,37.92,192.12,23.0
364322,2025-07-29,14:00-14:59,3.5837,38.46,141.16,16.0
364322,2025-07-29,15:00-15:59,4.0004,43.04,88.08,13.0
364322,2025-07-29,16:00-16:59,4.0004,43.04,72.6,11.0
364322,2025-07-29,17:00-17:59,4.0004,43.04,124.59,19.0
364322,2025-07-29,18:00-18:59,4.0004,43.04,40.2,7.0
364322,2025-07-29,19:00-19:59,4.0004,43.04,18.74,2.0
364322,2025-07-29,20:00-20:59,4.0004,43.04,20.35,4.0
364322,2025-07-29,21:00-21:59,2.0335,21.41,,
364322,2025-07-29,22:00-22:59,2.0,21.04,,
364322,2025-07-29,23:00-23:59,0.0,0.0,,
301290,2025-07-30,02:00-02:59,0.0,0.0,,
301290,2025-07-30,03:00-03:59,1.8669,26.37,,
301290,2025-07-30,04:00-04:59,2.2338,31.29,33.96,8.0
301290,2025-07-30,05:00-05:59,3.0844,42.43,72.68,14.0
301290,2025-07-30,06:00-06:59,5.0008,83.78,402.3,54.0
301290,2025-07-30,07:00-07:59,5.0008,83.78,425.56,45.0
301290,2025-07-30,08:00-08:59,5.0008,83.78,582.97,61.0
301290,2025-07-30,09:00-09:59,4.9835,82.53,466.87,50.0
301290,2025-07-30,10:00-10:59,4.0,68.52,371.76,40.0
301290,2025-07-30,11:00-11:59,4.1,69.72,202.85,30.0
301290,2025-07-30,12:00-12:59,3.4328,59.45,115.1,18.0
301290,2025-07-30,13:00-13:59,2.4161,36.89,42.96,9.0
301290,2025-07-30,14:00-14:59,1.9992,25.0,81.53,12.0
301290,2025-07-30,15:00-15:59,1.9992,25.0,51.4,6.0
301290,2025-07-30,16:00-16:59,1.9992,25.0,92.02,10.0
301290,2025-07-30,17:00-17:59,1.9989,24.23,72.31,7.0
301290,2025-07-30,18:00-18:59,1.9988,23.98,5.07,1.0
301290,2025-07-30,19:00-19:59,1.9988,23.98,18.07,5.0
301290,2025-07-30,20:00-20:59,1.9988,23.98,,
301290,2025-07-30,21:00-21:59,0.6161,7.39,,
343939,2025-07-30,02:00-02:59,0.0832,1.0,,
343939,2025-07-30,03:00-03:59,0.9996,12.0,,
343939,2025-07-30,04:00-04:59,1.0329,12.0,,
343939,2025-07-30,05:00-05:59,2.0163,12.23,155.27,25.0
343939,2025-07-30,06:00-06:59,5.9322,63.12,396.31,48.0
343939,2025-07-30,07:00-07:59,7.9976,87.48,667.66,81.0
343939,2025-07-30,08:00-08:59,7.9976,87.48,565.4,61.0
343939,2025-07-30,09:00-09:59,7.9976,87.48,347.51,54.0
343939,2025-07-30,10:00-10:59,6.6151,70.12,407.18,41.0
343939,2025-07-30,11:00-11:59,5.9988,61.48,254.66,33.0
343939,2025-07-30,12:00-12:59,4.333,41.8,179.54,25.0
343939,2025-07-30,13:00-13:59,3.1328,27.1,92.49,12.0
343939,2025-07-30,14:00-14:59,3.3163,34.35,255.91,28.0
343939,2025-07-30,15:00-15:59,3.0,31.0,147.95,20.0
343939,2025-07-30,16:00-16:59,3.0,31.0,68.02,12.0
343939,2025-07-30,17:00-17:59,3.0,31.0,68.5,9.0
343939,2025-07-30,18:00-18:59,3.0,31.0,29.61,5.0
343939,2025-07-30,19:00-19:59,2.1668,31.0,19.96,4.0
343939,2025-07-30,20:00-20:59,2.0,31.0,16.21,3.0
343939,2025-07-30,21:00-21:59,0.3,4.65,,
343939,2025-07-30,23:00-23:59,0.0,0.0,,
357993,2025-07-30,02:00-02:59,0.6667,3.5,,
357993,2025-07-30,03:00-03:59,3.0,15.0,,
357993,2025-07-30,04:00-04:59,4.433,38.82,107.14,12.0
357993,2025-07-30,05:00-05:59,5.3828,54.2,132.11,26.0
357993,2025-07-30,06:00-06:59,8.5834,92.26,671.15,79.0
357993,2025-07-30,07:00-07:59,9.984,107.33,1043.97,120.0
357993,2025-07-30,08:00-08:59,10.0008,107.5,829.92,97.0
357993,2025-07-30,09:00-09:59,10.0008,107.5,703.19,84.0
357993,2025-07-30,10:00-10:59,9.0512,93.25,574.56,61.0
357993,2025-07-30,11:00-11:59,9.2344,95.52,811.81,72.0
357993,2025-07-30,12:00-12:59,6.5168,56.49,414.42,48.0
357993,2025-07-30,13:00-13:59,6.0332,49.36,249.12,35.0
357993,2025-07-30,14:00-14:59,6.0,49.0,125.05,21.0
357993,2025-07-30,15:00-15:59,6.0,49.0,139.3,22.0
357993,2025-07-30,16:00-16:59,6.0,49.0,230.5,32.0
357993,2025-07-30,17:00-17:59,5.0332,39.33,143.88,20.0
357993,2025-07-30,18:00-18:59,5.0,39.0,73.15,13.0
357993,2025-07-30,19:00-19:59,5.0,39.0,56.4,5.0
357993,2025-07-30,20:00-20:59,2.4503,5.85,,
357993,2025-07-30,21:00-21:59,2.0004,0.0,,
357993,2025-07-30,22:00-22:59,2.0004,0.0,,
358529,2025-07-30,02:00-02:59,0.7667,11.5,,
358529,2025-07-30,03:00-03:59,1.7003,22.7,,
358529,2025-07-30,04:00-04:59,2.9168,37.92,,
358529,2025-07-30,05:00-05:59,3.2335,41.57,217.92,35.0
358529,2025-07-30,06:00-06:59,4.0841,51.0,460.05,75.0
358529,2025-07-30,07:00-07:59,5.9853,73.82,717.15,97.0
358529,2025-07-30,08:00-08:59,6.002,74.02,651.82,73.0
358529,2025-07-30,09:00-09:59,6.002,74.02,408.92,53.0
358529,2025-07-30,10:00-10:59,6.3345,71.94,381.5,39.0
358529,2025-07-30,11:00-11:59,5.135,53.22,288.67,35.0
358529,2025-07-30,12:00-12:59,0.2108,2.25,347.47,45.0
358529,2025-07-30,13:00-13:59,0.0,0.0,141.32,20.0
358529,2025-07-30,14:00-14:59,0.0,0.0,229.19,34.0
358529,2025-07-30,15:00-15:59,0.0,0.0,121.42,18.0
358529,2025-07-30,16:00-16:59,0.0,0.0,139.3,23.0
358529,2025-07-30,17:00-17:59,0.0,0.0,99.96,17.0
358529,2025-07-30,18:00-18:59,0.0,0.0,102.4,12.0
358529,2025-07-30,19:00-19:59,0.0,0.0,53.5,7.0
358529,2025-07-30,20:00-20:59,0.0,0.0,18.14,4.0
358529,2025-07-30,21:00-21:59,0.0,0.0,,
359042,2025-07-30,02:00-02:59,0.0,0.0,,
359042,2025-07-30,03:00-03:59,0.0832,1.66,,
359042,2025-07-30,04:00-04:59,1.0,20.0,,
359042,2025-07-30,05:00-05:59,2.6672,41.68,226.26,27.0
359042,2025-07-30,06:00-06:59,3.9817,60.73,524.62,63.0
359042,2025-07-30,07:00-07:59,3.3998,52.0,634.77,82.0
359042,2025-07-30,08:00-08:59,3.0344,46.23,579.63,65.0
359042,2025-07-30,09:00-09:59,5.0016,59.02,562.32,63.0
359042,2025-07-30,10:00-10:59,5.819,71.28,313.3,34.0
359042,2025-07-30,11:00-11:59,6.0024,74.04,451.76,48.0
359042,2025-07-30,12:00-12:59,6.0024,74.04,238.4,32.0
359042,2025-07-30,13:00-13:59,5.1847,62.5,130.91,19.0
359042,2025-07-30,14:00-14:59,5.9836,71.78,86.39,13.0
359042,2025-07-30,15:00-15:59,5.0,59.0,163.2,17.0
359042,2025-07-30,16:00-16:59,4.9833,56.81,188.0,26.0
359042,2025-07-30,17:00-17:59,5.0,57.0,72.17,11.0
359042,2025-07-30,18:00-18:59,5.0,57.0,111.93,14.0
359042,2025-07-30,19:00-19:59,5.0,57.0,103.86,10.0
359042,2025-07-30,20:00-20:59,5.0,57.0,15.37,3.0
359042,2025-07-30,21:00-21:59,3.4502,37.88,,
359042,2025-07-30,22:00-22:59,2.0004,20.0,,
363271,2025-07-30,02:00-02:59,0.1168,1.4,,
363271,2025-07-30,03:00-03:59,2.0004,26.0,,
363271,2025-07-30,04:00-04:59,2.7338,37.12,0.0,1.0
363271,2025-07-30,05:00-05:59,5.7676,83.02,280.81,40.0
363271,2025-07-30,06:00-06:59,6.0008,86.52,501.27,66.0
363271,2025-07-30,07:00-07:59,6.9344,98.18,602.07,80.0
363271,2025-07-30,08:00-08:59,7.0012,99.02,578.67,70.0
363271,2025-07-30,09:00-09:59,7.0012,99.02,615.9,58.0
363271,2025-07-30,10:00-10:59,7.917,109.05,500.38,49.0
363271,2025-07-30,11:00-11:59,4.12,58.48,226.51,29.0
363271,2025-07-30,12:00-12:59,4.0,57.0,105.77,15.0
363271,2025-07-30,13:00-13:59,3.2163,48.63,263.16,25.0
363271,2025-07-30,14:00-14:59,3.6325,46.33,122.39,16.0
363271,2025-07-30,15:00-15:59,2.9992,37.0,137.87,18.0
363271,2025-07-30,16:00-16:59,2.9992,37.0,59.61,10.0
363271,2025-07-30,17:00-17:59,2.9992,37.0,62.34,12.0
363271,2025-07-30,18:00-18:59,2.9992,37.0,68.05,11.0
363271,2025-07-30,19:00-19:59,2.0167,24.22,39.59,5.0
363271,2025-07-30,20:00-20:59,2.0,24.0,10.98,2.0
363271,2025-07-30,21:00-21:59,0.6335,7.6,,
364322,2025-07-30,02:00-02:59,0.0168,0.2,,
364322,2025-07-30,03:00-03:59,1.9329,25.06,,
364322,2025-07-30,04:00-04:59,2.1329,27.99,,
364322,2025-07-30,05:00-05:59,2.9996,40.98,248.23,37.0
364322,2025-07-30,06:00-06:59,3.0164,41.18,457.98,66.0
364322,2025-07-30,07:00-07:59,6.9484,90.33,680.51,73.0
364322,2025-07-30,08:00-08:59,6.4688,83.51,671.09,77.0
364322,2025-07-30,09:00-09:59,5.469,176.14,716.13,72.0
364322,2025-07-30,10:00-10:59,5.8659,72.1,366.96,39.0
364322,2025-07-30,11:00-11:59,5.9992,73.2,352.65,39.0
364322,2025-07-30,12:00-12:59,5.0172,58.47,314.6,35.0
364322,2025-07-30,13:00-13:59,4.2508,48.69,236.24,29.0
364322,2025-07-30,14:00-14:59,4.0012,45.22,144.28,16.0
364322,2025-07-30,15:00-15:59,4.0012,45.22,191.72,24.0
364322,2025-07-30,16:00-16:59,3.8343,43.39,136.2,21.0
364322,2025-07-30,17:00-17:59,3.9664,44.85,81.93,12.0
364322,2025-07-30,18:00-18:59,3.9996,45.22,91.27,12.0
364322,2025-07-30,19:00-19:59,3.9996,45.22,19.25,4.0
364322,2025-07-30,20:00-20:59,3.9996,45.22,34.73,4.0
364322,2025-07-30,21:00-21:59,2.0339,23.59,,
364322,2025-07-30,22:00-22:59,2.0004,23.22,,
301290,2025-07-31,02:00-02:59,0.0,0.0,,
301290,2025-07-31,03:00-03:59,1.4997,21.18,,
301290,2025-07-31,04:00-04:59,2.2827,31.92,42.0,7.0
301290,2025-07-31,05:00-05:59,3.9328,65.58,276.3,23.0
301290,2025-07-31,06:00-06:59,4.1496,69.12,393.78,52.0
301290,2025-07-31,07:00-07:59,5.02,79.32,408.71,52.0
301290,2025-07-31,08:00-08:59,5.0,79.32,552.36,61.0
301290,2025-07-31,09:00-09:59,5.4173,84.38,426.01,46.0
301290,2025-07-31,10:00-10:59,5.0012,79.08,361.63,47.0
301290,2025-07-31,11:00-11:59,4.9845,82.76,173.89,22.0
301290,2025-07-31,12:00-12:59,3.9004,80.89,144.62,22.0
301290,2025-07-31,13:00-13:59,3.0,57.66,56.74,9.0
301290,2025-07-31,14:00-14:59,3.0,57.66,104.31,13.0
301290,2025-07-31,15:00-15:59,3.0,57.66,22.49,4.0
301290,2025-07-31,16:00-16:59,2.3665,49.43,59.75,10.0
301290,2025-07-31,17:00-17:59,1.9996,44.66,70.32,9.0
301290,2025-07-31,18:00-18:59,1.8996,41.69,47.6,6.0
301290,2025-07-31,19:00-19:59,1.0,15.0,3.49,1.0
301290,2025-07-31,20:00-20:59,1.0,15.0,11.28,2.0
301290,2025-07-31,21:00-21:59,0.7168,10.75,,
343939,2025-07-31,02:00-02:59,0.0,0.0,,
343939,2025-07-31,03:00-03:59,0.7168,6.99,,
343939,2025-07-31,04:00-04:59,1.0,9.76,,
343939,2025-07-31,05:00-05:59,1.0,9.76,144.97,21.0
343939,2025-07-31,06:00-06:59,3.9825,49.54,311.39,48.0
343939,2025-07-31,07:00-07:59,4.9655,61.83,698.58,77.0
343939,2025-07-31,08:00-08:59,4.9988,62.24,533.52,56.0
343939,2025-07-31,09:00-09:59,4.9661,61.82,546.33,51.0
343939,2025-07-31,10:00-10:59,4.9996,62.26,242.13,26.0
343939,2025-07-31,11:00-11:59,4.9996,62.26,266.57,33.0
343939,2025-07-31,12:00-12:59,4.0171,49.97,188.65,23.0
343939,2025-07-31,13:00-13:59,3.1839,38.35,115.58,19.0
343939,2025-07-31,14:00-14:59,3.15,40.71,122.18,16.0
343939,2025-07-31,15:00-15:59,3.0,38.76,76.76,10.0
343939,2025-07-31,16:00-16:59,3.0,38.76,81.92,13.0
343939,2025-07-31,17:00-17:59,3.02,38.76,29.94,5.0
343939,2025-07-31,18:00-18:59,3.0,38.76,35.7,9.0
343939,2025-07-31,19:00-19:59,3.0,38.76,56.5,7.0
343939,2025-07-31,20:00-20:59,3.0,38.76,13.18,1.0
343939,2025-07-31,21:00-21:59,1.1165,11.37,,
343939,2025-07-31,22:00-22:59,1.0,9.76,,
343939,2025-07-31,23:00-23:59,0.0,0.0,,
357993,2025-07-31,02:00-02:59,0.6669,3.5,,
357993,2025-07-31,03:00-03:59,3.0004,15.0,13.07,1.0
357993,2025-07-31,04:00-04:59,3.8674,28.08,65.64,10.0
357993,2025-07-31,05:00-05:59,5.367,54.04,233.51,37.0
357993,2025-07-31,06:00-06:59,8.2831,90.25,591.09,84.0
357993,2025-07-31,07:00-07:59,9.9992,109.5,865.54,103.0
357993,2025-07-31,08:00-08:59,9.9992,109.5,927.7,91.0
357993,2025-07-31,09:00-09:59,9.9992,109.5,836.15,89.0
357993,2025-07-31,10:00-10:59,9.016,94.75,720.89,71.0
357993,2025-07-31,11:00-11:59,9.0494,94.84,482.06,53.0
357993,2025-07-31,12:00-12:59,5.3842,47.1,300.18,41.0
357993,2025-07-31,13:00-13:59,6.0,52.14,335.42,38.0
357993,2025-07-31,14:00-14:59,6.0,52.14,166.6,24.0
357993,2025-07-31,15:00-15:59,6.0,52.14,243.83,31.0
357993,2025-07-31,16:00-16:59,6.0,52.14,243.58,36.0
357993,2025-07-31,17:00-17:59,5.0175,42.32,185.18,21.0
357993,2025-07-31,18:00-18:59,5.0008,42.16,85.35,12.0
357993,2025-07-31,19:00-19:59,5.0008,42.16,30.07,4.0
357993,2025-07-31,20:00-20:59,2.4505,6.27,8.58,1.0
357993,2025-07-31,21:00-21:59,2.0004,0.0,,
357993,2025-07-31,22:00-22:59,2.0004,0.0,,
358529,2025-07-31,02:00-02:59,0.2666,4.0,,
358529,2025-07-31,03:00-03:59,0.9996,15.0,,
358529,2025-07-31,04:00-04:59,2.0829,27.12,,
358529,2025-07-31,05:00-05:59,3.0,39.0,219.52,35.0
358529,2025-07-31,06:00-06:59,3.2332,41.8,529.18,76.0
358529,2025-07-31,07:00-07:59,4.9826,61.85,944.92,106.0
358529,2025-07-31,08:00-08:59,7.2324,85.0,611.42,82.0
358529,2025-07-31,09:00-09:59,7.9992,86.0,621.61,75.0
358529,2025-07-31,10:00-10:59,7.9992,86.0,543.24,64.0
358529,2025-07-31,11:00-11:59,7.5662,80.3,312.52,36.0
358529,2025-07-31,12:00-12:59,5.9007,53.08,291.12,38.0
358529,2025-07-31,13:00-13:59,7.1016,60.34,200.75,22.0
358529,2025-07-31,14:00-14:59,7.0016,59.02,178.11,24.0
358529,2025-07-31,15:00-15:59,6.2683,50.22,95.16,17.0
358529,2025-07-31,16:00-16:59,6.0016,47.02,165.88,18.0
358529,2025-07-31,17:00-17:59,4.567,30.74,84.51,14.0
358529,2025-07-31,18:00-18:59,4.9992,35.98,62.94,8.0
358529,2025-07-31,19:00-19:59,4.9992,35.98,44.86,8.0
358529,2025-07-31,20:00-20:59,4.0172,24.2,22.55,4.0
358529,2025-07-31,21:00-21:59,3.4337,17.2,,
358529,2025-07-31,22:00-22:59,3.0004,12.0,,
358529,2025-07-31,23:00-23:59,2.2503,9.0,,
359042,2025-07-31,02:00-02:59,0.0,0.0,,
359042,2025-07-31,03:00-03:59,0.0833,1.67,,
359042,2025-07-31,04:00-04:59,1.1337,22.69,,
359042,2025-07-31,05:00-05:59,2.1336,41.62,221.8,24.0
359042,2025-07-31,06:00-06:59,3.0,52.02,477.39,62.0
359042,2025-07-31,07:00-07:59,3.0,52.02,806.79,90.0
359042,2025-07-31,08:00-08:59,3.0833,53.1,669.82,78.0
359042,2025-07-31,09:00-09:59,4.0004,65.02,460.37,42.0
359042,2025-07-31,10:00-10:59,3.0933,46.27,350.86,44.0
359042,2025-07-31,11:00-11:59,3.0,45.0,383.03,42.0
359042,2025-07-31,12:00-12:59,2.7338,26.34,201.85,26.0
359042,2025-07-31,13:00-13:59,3.0337,25.48,190.83,25.0
359042,2025-07-31,14:00-14:59,3.5676,32.8,131.86,18.0
359042,2025-07-31,15:00-15:59,4.0176,38.19,103.65,15.0
359042,2025-07-31,16:00-16:59,4.0832,37.08,36.62,6.0
359042,2025-07-31,17:00-17:59,4.0,36.0,74.77,12.0
359042,2025-07-31,18:00-18:59,4.0,36.0,34.52,7.0
359042,2025-07-31,19:00-19:59,4.0,36.0,51.76,7.0
359042,2025-07-31,20:00-20:59,4.0,36.0,100.43,10.0
359042,2025-07-31,21:00-21:59,3.6635,32.35,,
359042,2025-07-31,22:00-22:59,1.0337,0.4,,
363271,2025-07-31,02:00-02:59,0.2,2.61,,
363271,2025-07-31,03:00-03:59,2.0,27.0,,
363271,2025-07-31,04:00-04:59,2.5669,34.62,,
363271,2025-07-31,05:00-05:59,5.0004,65.0,333.4,38.0
363271,2025-07-31,06:00-06:59,5.0171,65.19,446.77,64.0
363271,2025-07-31,07:00-07:59,6.9671,88.09,663.08,85.0
363271,2025-07-31,08:00-08:59,7.0004,88.5,610.19,70.0
363271,2025-07-31,09:00-09:59,7.0171,88.73,371.77,49.0
363271,2025-07-31,10:00-10:59,7.5175,95.31,384.46,45.0
363271,2025-07-31,11:00-11:59,5.3341,61.33,248.2,33.0
363271,2025-07-31,12:00-12:59,5.0008,60.86,304.45,26.0
363271,2025-07-31,13:00-13:59,4.2737,51.33,135.5,15.0
363271,2025-07-31,14:00-14:59,3.9501,49.74,147.03,21.0
363271,2025-07-31,15:00-15:59,4.0004,50.36,63.84,10.0
363271,2025-07-31,16:00-16:59,4.0004,50.36,84.88,13.0
363271,2025-07-31,17:00-17:59,4.0004,50.36,50.89,10.0
363271,2025-07-31,18:00-18:59,4.0004,50.36,10.88,2.0
363271,2025-07-31,19:00-19:59,4.0004,50.36,16.86,2.0
363271,2025-07-31,20:00-20:59,4.0004,50.36,8.98,2.0
363271,2025-07-31,21:00-21:59,2.2669,29.56,,
363271,2025-07-31,22:00-22:59,2.0004,26.36,,
364322,2025-07-31,02:00-02:59,0.0832,1.25,,
364322,2025-07-31,03:00-03:59,1.9671,26.6,,
364322,2025-07-31,04:00-04:59,2.0004,27.0,,
364322,2025-07-31,05:00-05:59,3.3166,43.22,320.09,42.0
364322,2025-07-31,06:00-06:59,5.4662,71.82,589.03,66.0
364322,2025-07-31,07:00-07:59,5.9996,78.74,605.78,74.0
364322,2025-07-31,08:00-08:59,7.1995,93.14,648.17,64.0
364322,2025-07-31,09:00-09:59,7.9992,102.74,876.48,83.0
364322,2025-07-31,10:00-10:59,7.1985,93.14,498.92,47.0
364322,2025-07-31,11:00-11:59,4.2326,54.87,311.74,34.0
364322,2025-07-31,12:00-12:59,4.9825,64.54,254.98,34.0
364322,2025-07-31,13:00-13:59,5.1159,66.04,275.99,31.0
364322,2025-07-31,14:00-14:59,4.2497,53.79,201.43,26.0
364322,2025-07-31,15:00-15:59,2.9996,37.76,179.9,19.0
364322,2025-07-31,16:00-16:59,2.9996,37.76,120.55,17.0
364322,2025-07-31,17:00-17:59,4.0004,48.76,95.07,13.0
364322,2025-07-31,18:00-18:59,4.0004,48.76,74.89,9.0
364322,2025-07-31,19:00-19:59,4.0004,48.76,26.75,6.0
364322,2025-07-31,20:00-20:59,4.0004,48.76,23.55,4.0
364322,2025-07-31,21:00-21:59,2.0335,27.13,,
364322,2025-07-31,22:00-22:59,2.0,26.76,,
301290,2025-08-01,02:00-02:59,0.0,0.0,,
301290,2025-08-01,03:00-03:59,0.0,0.0,,
301290,2025-08-01,04:00-04:59,1.4665,20.41,28.12,7.0
301290,2025-08-01,05:00-05:59,4.0332,53.21,106.82,17.0
301290,2025-08-01,06:00-06:59,5.0,64.7,445.9,56.0
301290,2025-08-01,07:00-07:59,5.0,64.7,597.13,60.0
301290,2025-08-01,08:00-08:59,5.02,64.7,536.34,56.0
301290,2025-08-01,09:00-09:59,5.9504,77.07,499.5,55.0
301290,2025-08-01,10:00-10:59,3.6511,46.63,397.8,40.0
301290,2025-08-01,11:00-11:59,3.0012,37.48,306.0,29.0
301290,2025-08-01,12:00-12:59,2.7511,34.23,298.7,32.0
301290,2025-08-01,13:00-13:59,2.4676,31.46,204.87,22.0
301290,2025-08-01,14:00-14:59,2.0668,27.33,77.07,16.0
301290,2025-08-01,15:00-15:59,2.0,26.46,148.43,21.0
301290,2025-08-01,16:00-16:59,2.0,26.46,71.99,9.0
301290,2025-08-01,17:00-17:59,2.0,26.46,59.82,13.0
301290,2025-08-01,18:00-18:59,2.23,26.46,55.76,7.0
301290,2025-08-01,19:00-19:59,2.0,26.46,24.5,9.0
301290,2025-08-01,20:00-20:59,2.0,26.46,64.16,11.0
301290,2025-08-01,21:00-21:59,2.0,26.46,,
301290,2025-08-01,22:00-22:59,1.4833,18.71,,
343939,2025-08-01,02:00-02:59,0.0167,0.2,,
343939,2025-08-01,03:00-03:59,1.2164,14.17,,
343939,2025-08-01,04:00-04:59,1.9996,22.0,15.57,1.0
343939,2025-08-01,05:00-05:59,2.0331,22.45,153.43,19.0
343939,2025-08-01,06:00-06:59,4.0163,49.18,632.21,64.0
343939,2025-08-01,07:00-07:59,5.9655,72.07,623.3,80.0
343939,2025-08-01,08:00-08:59,6.966,85.06,513.31,58.0
343939,2025-08-01,09:00-09:59,6.9827,86.26,457.85,53.0
343939,2025-08-01,10:00-10:59,6.9992,86.5,385.53,47.0
343939,2025-08-01,11:00-11:59,6.0167,75.68,373.6,40.0
343939,2025-08-01,12:00-12:59,4.9996,61.5,143.79,26.0
343939,2025-08-01,13:00-13:59,4.8152,65.07,167.24,24.0
343939,2025-08-01,14:00-14:59,3.0,41.43,123.8,15.0
343939,2025-08-01,15:00-15:59,3.0,41.32,124.37,20.0
343939,2025-08-01,16:00-16:59,3.0,41.32,89.47,13.0
343939,2025-08-01,17:00-17:59,3.0,41.32,21.66,5.0
343939,2025-08-01,18:00-18:59,3.0,41.32,22.94,5.0
343939,2025-08-01,19:00-19:59,3.0,41.32,41.81,6.0
343939,2025-08-01,20:00-20:59,2.9833,41.13,25.13,4.0
343939,2025-08-01,21:00-21:59,1.0667,11.36,,
343939,2025-08-01,22:00-22:59,1.0,10.0,,
357993,2025-08-01,02:00-02:59,0.667,4.39,,
357993,2025-08-01,03:00-03:59,3.0008,18.8,,
357993,2025-08-01,04:00-04:59,4.767,58.64,97.31,14.0
357993,2025-08-01,05:00-05:59,5.3673,67.78,257.83,32.0
357993,2025-08-01,06:00-06:59,8.4847,106.54,669.06,79.0
357993,2025-08-01,07:00-07:59,9.952,122.76,883.37,106.0
357993,2025-08-01,08:00-08:59,10.002,123.26,1108.75,119.0
357993,2025-08-01,09:00-09:59,10.0188,123.43,953.75,107.0
357993,2025-08-01,10:00-10:59,10.034,115.07,798.69,77.0
357993,2025-08-01,11:00-11:59,9.9675,113.55,396.6,50.0
357993,2025-08-01,12:00-12:59,6.5168,60.27,442.28,57.0
357993,2025-08-01,13:00-13:59,4.8161,40.2,381.31,50.0
357993,2025-08-01,14:00-14:59,4.7332,39.33,321.17,38.0
357993,2025-08-01,15:00-15:59,5.0,42.0,182.07,25.0
357993,2025-08-01,16:00-16:59,5.0,42.0,337.12,40.0
357993,2025-08-01,17:00-17:59,5.0,42.0,178.41,22.0
357993,2025-08-01,18:00-18:59,4.0167,32.16,154.34,20.0
357993,2025-08-01,19:00-19:59,4.0,32.0,104.17,15.0
357993,2025-08-01,20:00-20:59,3.1668,17.86,,
357993,2025-08-01,21:00-21:59,3.0004,15.0,,
357993,2025-08-01,22:00-22:59,3.0004,15.0,,
358529,2025-08-01,02:00-02:59,0.4334,9.47,,
358529,2025-08-01,03:00-03:59,1.0337,22.32,,
358529,2025-08-01,04:00-04:59,2.0672,37.21,,
358529,2025-08-01,05:00-05:59,3.867,51.28,322.84,43.0
358529,2025-08-01,06:00-06:59,5.1,62.28,659.9,87.0
358529,2025-08-01,07:00-07:59,6.0004,72.18,816.02,106.0
358529,2025-08-01,08:00-08:59,6.9672,82.81,931.94,96.0
358529,2025-08-01,09:00-09:59,7.0004,83.18,722.43,76.0
358529,2025-08-01,10:00-10:59,7.0004,83.18,669.36,66.0
358529,2025-08-01,11:00-11:59,5.8669,70.39,427.01,44.0
358529,2025-08-01,12:00-12:59,4.4334,46.37,381.8,47.0
358529,2025-08-01,13:00-13:59,3.9665,23.46,252.98,35.0
358529,2025-08-01,14:00-14:59,4.0668,23.8,222.65,29.0
358529,2025-08-01,15:00-15:59,5.9671,46.6,211.89,23.0
358529,2025-08-01,16:00-16:59,6.0004,47.0,150.4,23.0
358529,2025-08-01,17:00-17:59,6.9832,57.82,118.17,13.0
358529,2025-08-01,18:00-18:59,7.0,58.0,111.0,17.0
358529,2025-08-01,19:00-19:59,7.0,58.0,45.47,10.0
358529,2025-08-01,20:00-20:59,5.5999,41.63,59.15,9.0
358529,2025-08-01,21:00-21:59,5.0,35.0,,
358529,2025-08-01,22:00-22:59,4.3002,32.2,,
358529,2025-08-01,23:00-23:59,1.5,17.25,,
359042,2025-08-01,02:00-02:59,0.0,0.0,,
359042,2025-08-01,03:00-03:59,0.3833,7.67,,
359042,2025-08-01,04:00-04:59,2.0004,40.02,,
359042,2025-08-01,05:00-05:59,2.0004,40.02,257.42,32.0
359042,2025-08-01,06:00-06:59,3.8833,66.69,597.0,63.0
359042,2025-08-01,07:00-07:59,4.9329,82.34,745.97,91.0
359042,2025-08-01,08:00-08:59,5.5661,91.84,691.56,76.0
359042,2025-08-01,09:00-09:59,5.9992,98.34,595.9,66.0
359042,2025-08-01,10:00-10:59,5.9824,98.0,499.77,46.0
359042,2025-08-01,11:00-11:59,3.9988,58.32,296.88,35.0
359042,2025-08-01,12:00-12:59,3.9988,58.32,176.9,27.0
359042,2025-08-01,13:00-13:59,4.2988,61.38,154.79,19.0
359042,2025-08-01,14:00-14:59,2.1496,29.11,198.47,25.0
